,urn,component,size,size_hh,n
0,95061,49,1,75,19
0,95049,50,1,1,19
0,95062,51,1,100,19
0,95066,52,1,63,19
0,95071,53,1,90,19
0,95068,54,1,43,19
0,95018,55,1,7,19
0,95104,56,1,5,19
0,135698,57,1,49,19
0,95030,1,1,52,20
0,95022,2,1,81,20
0,125354,3,1,33,20
0,95035,4,1,89,20
0,127257,5,1,132,20
0,95065,6,1,98,20
0,95063,7,1,85,20
0,95051,8,1,43,20
0,95103,9,1,3,20
0,95064,10,1,104,20
0,95057,11,1,37,20
0,95053,12,1,34,20
0,95025,13,1,23,20
0,95047,14,1,59,20
0,95037,15,2,147,20
1,95031,15,2,147,20
0,95045,16,1,38,20
0,95038,17,1,45,20
0,95020,18,1,64,20
0,95059,19,1,45,20
0,95032,20,1,71,20
0,95033,21,1,55,20
0,95054,22,1,26,20
0,95058,23,1,50,20
0,95056,24,1,33,20
0,134849,25,1,36,20
0,95034,26,1,65,20
0,95041,27,1,42,20
0,95043,28,1,39,20
0,95023,29,1,68,20
0,95021,30,1,81,20
0,95055,31,1,45,20
0,95027,32,1,42,20
0,95019,33,1,4,20
0,95039,34,1,51,20
0,95052,35,1,46,20
0,95046,36,1,40,20
0,95060,37,1,53,20
0,95026,38,1,41,20
0,95024,39,1,42,20
0,95042,40,1,38,20
0,95040,41,1,41,20
0,131819,42,1,16,20
0,95048,43,1,26,20
0,95108,44,1,30,20
0,95044,45,1,32,20
0,132193,46,1,83,20
0,95067,47,1,66,20
0,95061,48,1,75,20
0,95049,49,1,1,20
0,95062,50,1,100,20
0,95066,51,1,63,20
0,95071,52,1,90,20
0,95068,53,1,43,20
0,95018,54,1,7,20
0,95104,55,1,5,20
0,135698,56,1,49,20
0,95030,1,1,52,21
0,95022,2,1,81,21
0,125354,3,2,96,21
1,95020,3,2,96,21
0,95035,4,1,89,21
0,127257,5,1,132,21
0,95065,6,1,98,21
0,95063,7,1,85,21
0,95051,8,1,43,21
0,95103,9,1,3,21
0,95064,10,1,104,21
0,95057,11,1,37,21
0,95053,12,1,34,21
0,95025,13,1,23,21
0,95047,14,1,59,21
0,95037,15,1,81,21
0,95045,16,1,38,21
0,95038,17,1,45,21
0,95059,18,1,45,21
0,95032,19,1,71,21
0,95031,20,1,67,21
0,95033,21,1,55,21
0,95054,22,1,26,21
0,132193,23,2,132,21
1,95058,23,2,132,21
0,95056,24,1,33,21
0,134849,25,1,36,21
0,95034,26,1,65,21
0,95041,27,1,42,21
0,95043,28,1,39,21
0,95023,29,1,68,21
0,95021,30,1,81,21
0,95055,31,1,45,21
0,95027,32,1,42,21
0,95019,33,1,4,21
0,95039,34,1,51,21
0,95052,35,1,46,21
0,95104,36,2,44,21
1,95046,36,2,44,21
0,95060,37,1,53,21
0,95026,38,1,41,21
0,95024,39,1,42,21
0,95042,40,1,38,21
0,95040,41,1,41,21
0,131819,42,1,16,21
0,95048,43,1,26,21
0,95108,44,1,30,21
0,95044,45,1,32,21
0,95067,46,1,66,21
0,95061,47,1,75,21
0,95049,48,1,1,21
0,95062,49,1,100,21
0,95066,50,1,63,21
0,95071,51,1,90,21
0,95068,52,1,43,21
0,95018,53,1,7,21
0,135698,54,1,49,21
0,95030,1,1,52,22
0,95022,2,1,81,22
0,125354,3,1,33,22
0,95035,4,1,89,22
0,127257,5,2,214,22
1,132193,5,2,214,22
0,95032,6,2,168,22
1,95065,6,2,168,22
0,95063,7,1,85,22
0,95051,8,1,43,22
0,95103,9,1,3,22
0,95064,10,1,104,22
0,95057,11,1,37,22
0,95053,12,1,34,22
0,95025,13,1,23,22
0,95047,14,1,59,22
0,95037,15,1,81,22
0,95045,16,1,38,22
0,95038,17,1,45,22
0,95020,18,1,64,22
0,95059,19,1,45,22
0,95031,20,1,67,22
0,95033,21,2,97,22
1,95068,21,2,97,22
0,95054,22,1,26,22
0,95058,23,1,50,22
0,95056,24,1,33,22
0,134849,25,1,36,22
0,95034,26,1,65,22
0,95041,27,1,42,22
0,95043,28,1,39,22
0,95023,29,1,68,22
0,95021,30,1,81,22
0,95055,31,1,45,22
0,95027,32,1,42,22
0,95019,33,1,4,22
0,95039,34,1,51,22
0,95052,35,1,46,22
0,95046,36,1,40,22
0,95060,37,1,53,22
0,95026,38,1,41,22
0,95024,39,1,42,22
0,95042,40,1,38,22
0,95040,41,1,41,22
0,131819,42,1,16,22
0,95048,43,1,26,22
0,95108,44,1,30,22
0,95044,45,1,32,22
0,95067,46,1,66,22
0,95061,47,1,75,22
0,95049,48,1,1,22
0,95062,49,1,100,22
0,95066,50,1,63,22
0,95071,51,1,90,22
0,95018,52,1,7,22
0,95104,53,1,5,22
0,135698,54,1,49,22
0,95030,1,1,52,23
0,95022,2,1,81,23
0,125354,3,2,96,23
1,95020,3,2,96,23
0,95035,4,1,89,23
0,127257,5,1,132,23
0,95065,6,1,98,23
0,95063,7,1,85,23
0,95051,8,1,43,23
0,95103,9,1,3,23
0,95064,10,1,104,23
0,95057,11,1,37,23
0,95053,12,1,34,23
0,95025,13,1,23,23
0,95047,14,1,59,23
0,95037,15,1,81,23
0,95045,16,1,38,23
0,95038,17,1,45,23
0,95059,18,1,45,23
0,95032,19,1,71,23
0,95031,20,1,67,23
0,95033,21,1,55,23
0,95054,22,1,26,23
0,95058,23,1,50,23
0,95056,24,1,33,23
0,134849,25,1,36,23
0,95034,26,1,65,23
0,95041,27,1,42,23
0,95043,28,1,39,23
0,95023,29,1,68,23
0,95021,30,1,81,23
0,95055,31,1,45,23
0,95027,32,1,42,23
0,95019,33,1,4,23
0,95039,34,1,51,23
0,95052,35,1,46,23
0,95046,36,1,40,23
0,95060,37,1,53,23
0,95026,38,1,41,23
0,95024,39,1,42,23
0,95042,40,1,38,23
0,95040,41,1,41,23
0,131819,42,1,16,23
0,95048,43,1,26,23
0,95108,44,1,30,23
0,95044,45,1,32,23
0,132193,46,1,83,23
0,95067,47,1,66,23
0,95061,48,1,75,23
0,95049,49,1,1,23
0,95062,50,1,100,23
0,95066,51,1,63,23
0,95071,52,1,90,23
0,95068,53,1,43,23
0,95018,54,1,7,23
0,95104,55,1,5,23
0,135698,56,1,49,23
0,95030,1,1,52,24
0,95022,2,1,81,24
0,125354,3,1,33,24
0,95035,4,1,89,24
0,127257,5,1,132,24
0,95065,6,1,98,24
0,95063,7,1,85,24
0,95051,8,1,43,24
0,95103,9,1,3,24
0,95064,10,1,104,24
0,95057,11,1,37,24
0,95053,12,1,34,24
0,95025,13,1,23,24
0,95047,14,1,59,24
0,95037,15,1,81,24
0,95045,16,1,38,24
0,95038,17,1,45,24
0,95020,18,1,64,24
0,95059,19,1,45,24
0,95032,20,1,71,24
0,95031,21,1,67,24
0,95033,22,1,55,24
0,95054,23,1,26,24
0,95058,24,1,50,24
0,95056,25,1,33,24
0,134849,26,1,36,24
0,95034,27,1,65,24
0,95041,28,1,42,24
0,95043,29,1,39,24
0,95023,30,1,68,24
0,95021,31,1,81,24
0,95055,32,1,45,24
0,95027,33,1,42,24
0,95019,34,1,4,24
0,95039,35,1,51,24
0,95052,36,1,46,24
0,95046,37,1,40,24
0,95060,38,1,53,24
0,95026,39,1,41,24
0,95024,40,1,42,24
0,95042,41,1,38,24
0,95040,42,1,41,24
0,131819,43,1,16,24
0,95048,44,1,26,24
0,95108,45,1,30,24
0,95044,46,1,32,24
0,132193,47,1,83,24
0,95067,48,1,66,24
0,95061,49,1,75,24
0,95049,50,1,1,24
0,95062,51,1,100,24
0,95066,52,1,63,24
0,95071,53,1,90,24
0,95068,54,1,43,24
0,95018,55,1,7,24
0,95104,56,1,5,24
0,135698,57,1,49,24
0,95030,1,1,52,25
0,95022,2,1,81,25
0,125354,3,1,33,25
0,95066,4,2,151,25
1,95035,4,2,151,25
0,127257,5,1,132,25
0,95065,6,1,98,25
0,95063,7,1,85,25
0,95051,8,1,43,25
0,95103,9,1,3,25
0,95064,10,1,104,25
0,95057,11,1,37,25
0,95053,12,1,34,25
0,95025,13,1,23,25
0,95047,14,1,59,25
0,95037,15,1,81,25
0,95045,16,1,38,25
0,95038,17,1,45,25
0,95020,18,1,64,25
0,95059,19,1,45,25
0,95032,20,1,71,25
0,95031,21,1,67,25
0,95033,22,1,55,25
0,95054,23,1,26,25
0,95058,24,1,50,25
0,95056,25,1,33,25
0,134849,26,1,36,25
0,95034,27,1,65,25
0,95041,28,1,42,25
0,95043,29,1,39,25
0,95023,30,1,68,25
0,95021,31,1,81,25
0,95055,32,1,45,25
0,95027,33,1,42,25
0,95019,34,1,4,25
0,95039,35,1,51,25
0,95052,36,1,46,25
0,95046,37,1,40,25
0,95060,38,1,53,25
0,95026,39,1,41,25
0,95024,40,1,42,25
0,95042,41,1,38,25
0,95040,42,1,41,25
0,131819,43,1,16,25
0,95048,44,1,26,25
0,95108,45,1,30,25
0,95044,46,1,32,25
0,132193,47,1,83,25
0,95067,48,1,66,25
0,95061,49,1,75,25
0,95049,50,1,1,25
0,95062,51,1,100,25
0,95071,52,1,90,25
0,95068,53,1,43,25
0,95018,54,1,7,25
0,95104,55,1,5,25
0,135698,56,1,49,25
0,95030,1,1,52,26
0,95022,2,1,81,26
0,125354,3,1,33,26
0,95035,4,1,89,26
0,127257,5,1,132,26
0,95065,6,1,98,26
0,95063,7,1,85,26
0,95051,8,1,43,26
0,95103,9,1,3,26
0,95064,10,1,104,26
0,95057,11,1,37,26
0,95053,12,1,34,26
0,95025,13,1,23,26
0,95047,14,1,59,26
0,95037,15,1,81,26
0,95045,16,1,38,26
0,95038,17,1,45,26
0,95020,18,1,64,26
0,95059,19,1,45,26
0,95032,20,1,71,26
0,95031,21,1,67,26
0,95033,22,1,55,26
0,95054,23,1,26,26
0,95058,24,1,50,26
0,95056,25,1,33,26
0,134849,26,1,36,26
0,95034,27,1,65,26
0,95041,28,1,42,26
0,95043,29,1,39,26
0,95023,30,1,68,26
0,95021,31,1,81,26
0,95055,32,1,45,26
0,95027,33,1,42,26
0,95019,34,1,4,26
0,95039,35,1,51,26
0,95052,36,1,46,26
0,95104,37,2,44,26
1,95046,37,2,44,26
0,95060,38,1,53,26
0,95026,39,1,41,26
0,95024,40,1,42,26
0,95042,41,1,38,26
0,95040,42,1,41,26
0,131819,43,1,16,26
0,95048,44,1,26,26
0,95108,45,1,30,26
0,95044,46,1,32,26
0,132193,47,1,83,26
0,95067,48,1,66,26
0,95061,49,1,75,26
0,95049,50,1,1,26
0,95062,51,1,100,26
0,95066,52,1,63,26
0,95071,53,1,90,26
0,95068,54,1,43,26
0,95018,55,1,7,26
0,135698,56,1,49,26
0,95030,1,1,52,27
0,95022,2,1,81,27
0,125354,3,2,96,27
1,95020,3,2,96,27
0,95035,4,1,89,27
0,127257,5,1,132,27
0,95065,6,1,98,27
0,95025,7,2,106,27
1,95063,7,2,106,27
0,95051,8,1,43,27
0,95103,9,1,3,27
0,95064,10,1,104,27
0,95057,11,1,37,27
0,95053,12,1,34,27
0,95047,13,1,59,27
0,95037,14,1,81,27
0,95045,15,1,38,27
0,95038,16,1,45,27
0,95059,17,1,45,27
0,95032,18,3,185,27
1,95024,18,3,185,27
2,95061,18,3,185,27
0,95031,19,1,67,27
0,95033,20,2,154,27
1,95062,20,2,154,27
0,95054,21,1,26,27
0,95058,22,1,50,27
0,95056,23,1,33,27
0,134849,24,1,36,27
0,95034,25,1,65,27
0,95041,26,1,42,27
0,95043,27,1,39,27
0,95023,28,1,68,27
0,95021,29,1,81,27
0,95055,30,1,45,27
0,95027,31,1,42,27
0,95019,32,1,4,27
0,95039,33,1,51,27
0,95052,34,1,46,27
0,95046,35,1,40,27
0,95060,36,1,53,27
0,95026,37,1,41,27
0,95042,38,1,38,27
0,95040,39,1,41,27
0,131819,40,1,16,27
0,95048,41,1,26,27
0,95108,42,1,30,27
0,95044,43,1,32,27
0,132193,44,1,83,27
0,95067,45,1,66,27
0,95049,46,1,1,27
0,95066,47,1,63,27
0,95071,48,1,90,27
0,95068,49,1,43,27
0,95018,50,1,7,27
0,95104,51,1,5,27
0,135698,52,1,49,27
0,95030,1,1,52,28
0,95022,2,1,81,28
0,125354,3,1,33,28
0,95035,4,1,89,28
0,127257,5,1,132,28
0,95065,6,1,98,28
0,95063,7,1,85,28
0,95051,8,1,43,28
0,95103,9,1,3,28
0,95064,10,1,104,28
0,95057,11,2,102,28
1,95067,11,2,102,28
0,95053,12,1,34,28
0,95025,13,1,23,28
0,95047,14,1,59,28
0,95037,15,1,81,28
0,95045,16,1,38,28
0,95038,17,1,45,28
0,95020,18,1,64,28
0,95059,19,1,45,28
0,95032,20,1,71,28
0,95031,21,1,67,28
0,95033,22,1,55,28
0,95054,23,1,26,28
0,95058,24,1,50,28
0,95056,25,1,33,28
0,134849,26,1,36,28
0,95034,27,1,65,28
0,95041,28,1,42,28
0,95043,29,1,39,28
0,95023,30,1,68,28
0,95021,31,1,81,28
0,95055,32,1,45,28
0,95027,33,1,42,28
0,95019,34,1,4,28
0,95039,35,1,51,28
0,95052,36,1,46,28
0,95046,37,1,40,28
0,95060,38,1,53,28
0,95026,39,1,41,28
0,95024,40,1,42,28
0,95042,41,1,38,28
0,95040,42,1,41,28
0,131819,43,1,16,28
0,95048,44,1,26,28
0,95108,45,1,30,28
0,95044,46,1,32,28
0,132193,47,1,83,28
0,95061,48,1,75,28
0,95049,49,1,1,28
0,95062,50,1,100,28
0,95066,51,1,63,28
0,95071,52,1,90,28
0,95068,53,1,43,28
0,95018,54,1,7,28
0,95104,55,1,5,28
0,135698,56,1,49,28
0,95030,1,1,52,29
0,95022,2,1,81,29
0,125354,3,1,33,29
0,95035,4,1,89,29
0,127257,5,1,132,29
0,95065,6,1,98,29
0,95063,7,1,85,29
0,95051,8,1,43,29
0,95103,9,1,3,29
0,95064,10,1,104,29
0,95057,11,1,37,29
0,95053,12,1,34,29
0,95025,13,1,23,29
0,95047,14,1,59,29
0,95037,15,1,81,29
0,95045,16,1,38,29
0,95038,17,1,45,29
0,95020,18,1,64,29
0,95059,19,1,45,29
0,95032,20,1,71,29
0,95031,21,1,67,29
0,95033,22,1,55,29
0,95054,23,1,26,29
0,95058,24,1,50,29
0,95056,25,1,33,29
0,134849,26,1,36,29
0,95034,27,1,65,29
0,95041,28,1,42,29
0,95043,29,1,39,29
0,95023,30,1,68,29
0,95021,31,1,81,29
0,95055,32,1,45,29
0,95027,33,1,42,29
0,95019,34,1,4,29
0,95039,35,1,51,29
0,95052,36,1,46,29
0,95046,37,1,40,29
0,95108,38,2,82,29
1,95060,38,2,82,29
0,95026,39,1,41,29
0,95024,40,1,42,29
0,95042,41,1,38,29
0,95040,42,1,41,29
0,131819,43,1,16,29
0,95048,44,1,26,29
0,95044,45,1,32,29
0,132193,46,1,83,29
0,95067,47,1,66,29
0,95061,48,1,75,29
0,95049,49,1,1,29
0,95062,50,1,100,29
0,95066,51,1,63,29
0,95071,52,1,90,29
0,95068,53,1,43,29
0,95018,54,1,7,29
0,95104,55,1,5,29
0,135698,56,1,49,29
0,95030,1,2,136,30
1,95063,1,2,136,30
0,95022,2,1,81,30
0,125354,3,1,33,30
0,95035,4,1,89,30
0,127257,5,1,132,30
0,95065,6,1,98,30
0,95051,7,1,43,30
0,95103,8,1,3,30
0,95064,9,1,104,30
0,95057,10,1,37,30
0,95053,11,1,34,30
0,95025,12,1,23,30
0,95047,13,1,59,30
0,95037,14,1,81,30
0,95045,15,1,38,30
0,95038,16,1,45,30
0,95020,17,1,64,30
0,95059,18,1,45,30
0,95032,19,2,169,30
1,95062,19,2,169,30
0,95031,20,1,67,30
0,95033,21,1,55,30
0,95054,22,1,26,30
0,95058,23,1,50,30
0,95056,24,1,33,30
0,134849,25,1,36,30
0,95034,26,1,65,30
0,95041,27,1,42,30
0,95043,28,1,39,30
0,95023,29,1,68,30
0,95021,30,1,81,30
0,95055,31,1,45,30
0,95027,32,1,42,30
0,95019,33,1,4,30
0,95039,34,1,51,30
0,95052,35,1,46,30
0,95046,36,1,40,30
0,95060,37,1,53,30
0,95026,38,1,41,30
0,95024,39,1,42,30
0,95042,40,1,38,30
0,95040,41,1,41,30
0,131819,42,1,16,30
0,95048,43,1,26,30
0,95108,44,1,30,30
0,95044,45,1,32,30
0,132193,46,1,83,30
0,95067,47,1,66,30
0,95061,48,1,75,30
0,95049,49,1,1,30
0,95066,50,1,63,30
0,95071,51,1,90,30
0,95068,52,1,43,30
0,95018,53,1,7,30
0,95104,54,1,5,30
0,135698,55,1,49,30
0,95030,1,1,52,31
0,95022,2,1,81,31
0,125354,3,1,33,31
0,95035,4,1,89,31
0,127257,5,1,132,31
0,95065,6,1,98,31
0,95063,7,1,85,31
0,95051,8,1,43,31
0,95103,9,1,3,31
0,95064,10,1,104,31
0,95057,11,1,37,31
0,95053,12,1,34,31
0,95025,13,1,23,31
0,95047,14,1,59,31
0,95037,15,2,147,31
1,95031,15,2,147,31
0,95045,16,1,38,31
0,95038,17,1,45,31
0,95020,18,1,64,31
0,95059,19,1,45,31
0,95032,20,1,71,31
0,95033,21,1,55,31
0,95054,22,1,26,31
0,95058,23,1,50,31
0,95056,24,1,33,31
0,134849,25,1,36,31
0,95034,26,1,65,31
0,95041,27,1,42,31
0,95043,28,1,39,31
0,95023,29,1,68,31
0,95021,30,1,81,31
0,95055,31,1,45,31
0,95027,32,1,42,31
0,95019,33,1,4,31
0,95039,34,1,51,31
0,95052,35,1,46,31
0,95046,36,1,40,31
0,95060,37,1,53,31
0,95026,38,1,41,31
0,95024,39,1,42,31
0,95042,40,1,38,31
0,95040,41,1,41,31
0,131819,42,1,16,31
0,95048,43,1,26,31
0,95108,44,1,30,31
0,95044,45,1,32,31
0,132193,46,1,83,31
0,95067,47,1,66,31
0,95061,48,1,75,31
0,95049,49,1,1,31
0,95062,50,1,100,31
0,95066,51,1,63,31
0,95071,52,1,90,31
0,95068,53,1,43,31
0,95018,54,1,7,31
0,95104,55,1,5,31
0,135698,56,1,49,31
0,95030,1,1,52,32
0,95022,2,1,81,32
0,125354,3,1,33,32
0,95035,4,1,89,32
0,127257,5,1,132,32
0,95065,6,1,98,32
0,95063,7,1,85,32
0,95051,8,1,43,32
0,95103,9,1,3,32
0,95064,10,1,104,32
0,95057,11,1,37,32
0,95053,12,1,34,32
0,95025,13,1,23,32
0,95047,14,1,59,32
0,95037,15,1,81,32
0,95045,16,1,38,32
0,95038,17,1,45,32
0,95020,18,1,64,32
0,95059,19,1,45,32
0,95032,20,1,71,32
0,95031,21,1,67,32
0,95033,22,1,55,32
0,95054,23,1,26,32
0,95058,24,1,50,32
0,95056,25,1,33,32
0,134849,26,1,36,32
0,95034,27,1,65,32
0,95041,28,1,42,32
0,95043,29,1,39,32
0,95023,30,1,68,32
0,95021,31,1,81,32
0,95055,32,1,45,32
0,95027,33,1,42,32
0,95019,34,1,4,32
0,95039,35,1,51,32
0,95052,36,1,46,32
0,95046,37,1,40,32
0,95060,38,1,53,32
0,95026,39,1,41,32
0,95024,40,1,42,32
0,95042,41,1,38,32
0,95040,42,1,41,32
0,131819,43,1,16,32
0,95048,44,1,26,32
0,95108,45,1,30,32
0,95044,46,1,32,32
0,132193,47,1,83,32
0,95067,48,1,66,32
0,95061,49,1,75,32
0,95049,50,1,1,32
0,95062,51,1,100,32
0,95066,52,1,63,32
0,95071,53,1,90,32
0,95068,54,1,43,32
0,95018,55,1,7,32
0,95104,56,1,5,32
0,135698,57,1,49,32
0,95030,1,2,136,33
1,95063,1,2,136,33
0,95022,2,1,81,33
0,125354,3,1,33,33
0,95035,4,1,89,33
0,127257,5,1,132,33
0,95065,6,1,98,33
0,95051,7,1,43,33
0,95103,8,1,3,33
0,95064,9,1,104,33
0,95057,10,1,37,33
0,95053,11,1,34,33
0,95025,12,1,23,33
0,95047,13,1,59,33
0,95037,14,1,81,33
0,95045,15,1,38,33
0,95038,16,1,45,33
0,95020,17,1,64,33
0,95059,18,1,45,33
0,95032,19,1,71,33
0,95031,20,1,67,33
0,95033,21,1,55,33
0,95054,22,1,26,33
0,95058,23,1,50,33
0,95056,24,1,33,33
0,134849,25,1,36,33
0,95034,26,1,65,33
0,95041,27,1,42,33
0,95043,28,1,39,33
0,95023,29,1,68,33
0,95019,30,2,84,33
1,95021,30,2,84,33
0,95055,31,1,45,33
0,95027,32,1,42,33
0,95039,33,1,51,33
0,95052,34,1,46,33
0,95046,35,1,40,33
0,95060,36,1,53,33
0,95026,37,1,41,33
0,95024,38,1,42,33
0,95042,39,1,38,33
0,95040,40,1,41,33
0,131819,41,1,16,33
0,95048,42,1,26,33
0,95108,43,1,30,33
0,95044,44,1,32,33
0,132193,45,1,83,33
0,95067,46,1,66,33
0,95061,47,1,75,33
0,95049,48,1,1,33
0,95062,49,1,100,33
0,95066,50,1,63,33
0,95071,51,1,90,33
0,95068,52,1,43,33
0,95018,53,1,7,33
0,95104,54,1,5,33
0,135698,55,1,49,33
0,95030,1,1,52,34
0,95018,2,2,87,34
1,95022,2,2,87,34
0,125354,3,1,33,34
0,95035,4,1,89,34
0,127257,5,1,132,34
0,95065,6,1,98,34
0,95063,7,1,85,34
0,95051,8,1,43,34
0,95103,9,1,3,34
0,95064,10,1,104,34
0,95057,11,1,37,34
0,95053,12,1,34,34
0,95025,13,1,23,34
0,95047,14,1,59,34
0,95037,15,1,81,34
0,95045,16,1,38,34
0,95038,17,1,45,34
0,95020,18,1,64,34
0,95059,19,1,45,34
0,95032,20,1,71,34
0,95031,21,1,67,34
0,95033,22,1,55,34
0,95054,23,1,26,34
0,95058,24,1,50,34
0,95056,25,1,33,34
0,134849,26,1,36,34
0,95034,27,1,65,34
0,95041,28,1,42,34
0,95043,29,1,39,34
0,95023,30,1,68,34
0,95021,31,1,81,34
0,95055,32,1,45,34
0,95027,33,1,42,34
0,95019,34,1,4,34
0,95039,35,1,51,34
0,95052,36,1,46,34
0,95046,37,1,40,34
0,95060,38,1,53,34
0,95026,39,1,41,34
0,95024,40,1,42,34
0,95042,41,1,38,34
0,95040,42,1,41,34
0,131819,43,1,16,34
0,95048,44,1,26,34
0,95108,45,1,30,34
0,95044,46,1,32,34
0,132193,47,1,83,34
0,95067,48,1,66,34
0,95061,49,1,75,34
0,95049,50,1,1,34
0,95062,51,1,100,34
0,95066,52,1,63,34
0,95071,53,1,90,34
0,95068,54,1,43,34
0,95104,55,1,5,34
0,135698,56,1,49,34
0,95030,1,1,52,35
0,95022,2,1,81,35
0,125354,3,1,33,35
0,95035,4,1,89,35
0,127257,5,1,132,35
0,95065,6,1,98,35
0,95063,7,1,85,35
0,95051,8,1,43,35
0,95103,9,1,3,35
0,95064,10,1,104,35
0,95057,11,1,37,35
0,95053,12,1,34,35
0,95025,13,1,23,35
0,95047,14,1,59,35
0,95037,15,1,81,35
0,95045,16,1,38,35
0,95038,17,1,45,35
0,95020,18,1,64,35
0,95059,19,1,45,35
0,95032,20,1,71,35
0,95031,21,1,67,35
0,95033,22,1,55,35
0,95054,23,1,26,35
0,95058,24,1,50,35
0,95056,25,1,33,35
0,134849,26,1,36,35
0,95034,27,1,65,35
0,95041,28,1,42,35
0,95043,29,1,39,35
0,95023,30,1,68,35
0,95021,31,1,81,35
0,95055,32,1,45,35
0,95027,33,1,42,35
0,95019,34,1,4,35
0,95039,35,1,51,35
0,95052,36,1,46,35
0,95046,37,1,40,35
0,95108,38,2,82,35
1,95060,38,2,82,35
0,95026,39,1,41,35
0,95024,40,1,42,35
0,95042,41,1,38,35
0,95040,42,1,41,35
0,131819,43,1,16,35
0,95048,44,1,26,35
0,95044,45,1,32,35
0,132193,46,1,83,35
0,95067,47,1,66,35
0,95061,48,1,75,35
0,95049,49,1,1,35
0,95062,50,1,100,35
0,95066,51,1,63,35
0,95071,52,1,90,35
0,95068,53,1,43,35
0,95018,54,1,7,35
0,95104,55,1,5,35
0,135698,56,1,49,35
0,95030,1,1,52,36
0,95022,2,1,81,36
0,125354,3,1,33,36
0,95035,4,1,89,36
0,127257,5,1,132,36
0,95065,6,1,98,36
0,95025,7,2,106,36
1,95063,7,2,106,36
0,95051,8,1,43,36
0,95103,9,1,3,36
0,95064,10,1,104,36
0,95057,11,1,37,36
0,95053,12,1,34,36
0,95047,13,1,59,36
0,95037,14,1,81,36
0,95045,15,1,38,36
0,95038,16,1,45,36
0,95020,17,1,64,36
0,95059,18,1,45,36
0,95032,19,1,71,36
0,95031,20,1,67,36
0,95033,21,2,129,36
1,95061,21,2,129,36
0,95054,22,1,26,36
0,95058,23,1,50,36
0,95056,24,1,33,36
0,134849,25,1,36,36
0,95034,26,1,65,36
0,95041,27,1,42,36
0,95043,28,1,39,36
0,95023,29,1,68,36
0,95021,30,1,81,36
0,95055,31,1,45,36
0,95027,32,1,42,36
0,95019,33,1,4,36
0,95039,34,1,51,36
0,95052,35,1,46,36
0,95046,36,1,40,36
0,95060,37,1,53,36
0,95026,38,1,41,36
0,95024,39,1,42,36
0,95042,40,1,38,36
0,95040,41,1,41,36
0,131819,42,1,16,36
0,95048,43,1,26,36
0,95108,44,1,30,36
0,95044,45,1,32,36
0,132193,46,1,83,36
0,95067,47,1,66,36
0,95049,48,1,1,36
0,95062,49,1,100,36
0,95066,50,1,63,36
0,95071,51,1,90,36
0,95068,52,1,43,36
0,95018,53,1,7,36
0,95104,54,1,5,36
0,135698,55,1,49,36
0,95030,1,1,52,37
0,95022,2,1,81,37
0,125354,3,1,33,37
0,95035,4,1,89,37
0,127257,5,1,132,37
0,95065,6,1,98,37
0,95063,7,1,85,37
0,95051,8,1,43,37
0,95103,9,1,3,37
0,95064,10,1,104,37
0,95057,11,1,37,37
0,95053,12,1,34,37
0,95025,13,1,23,37
0,95047,14,1,59,37
0,95037,15,1,81,37
0,95045,16,1,38,37
0,95038,17,1,45,37
0,95020,18,1,64,37
0,95059,19,1,45,37
0,95032,20,1,71,37
0,95031,21,1,67,37
0,95033,22,1,55,37
0,95054,23,1,26,37
0,95058,24,1,50,37
0,95056,25,1,33,37
0,134849,26,1,36,37
0,95034,27,1,65,37
0,95041,28,1,42,37
0,95043,29,1,39,37
0,95023,30,1,68,37
0,95021,31,1,81,37
0,95055,32,1,45,37
0,95027,33,2,84,37
1,95068,33,2,84,37
0,95019,34,1,4,37
0,95039,35,1,51,37
0,95052,36,1,46,37
0,95046,37,1,40,37
0,95060,38,1,53,37
0,95026,39,1,41,37
0,95024,40,1,42,37
0,95042,41,1,38,37
0,95040,42,1,41,37
0,131819,43,1,16,37
0,95048,44,1,26,37
0,95108,45,1,30,37
0,95044,46,1,32,37
0,132193,47,1,83,37
0,95067,48,1,66,37
0,95061,49,1,75,37
0,95049,50,1,1,37
0,95062,51,1,100,37
0,95066,52,1,63,37
0,95071,53,1,90,37
0,95018,54,1,7,37
0,95104,55,1,5,37
0,135698,56,1,49,37
0,95030,1,2,136,38
1,95063,1,2,136,38
0,95022,2,1,81,38
0,125354,3,1,33,38
0,95035,4,1,89,38
0,127257,5,1,132,38
0,95065,6,1,98,38
0,95051,7,1,43,38
0,95103,8,1,3,38
0,95064,9,1,104,38
0,95057,10,1,37,38
0,95053,11,1,34,38
0,95025,12,1,23,38
0,95047,13,1,59,38
0,95037,14,1,81,38
0,95045,15,1,38,38
0,95038,16,1,45,38
0,95020,17,1,64,38
0,95059,18,1,45,38
0,95032,19,2,169,38
1,95062,19,2,169,38
0,95031,20,1,67,38
0,95033,21,2,97,38
1,95068,21,2,97,38
0,95054,22,1,26,38
0,95058,23,1,50,38
0,95056,24,2,85,38
1,95060,24,2,85,38
0,134849,25,1,36,38
0,95034,26,1,65,38
0,95041,27,1,42,38
0,95043,28,1,39,38
0,95023,29,1,68,38
0,95021,30,1,81,38
0,95055,31,1,45,38
0,95027,32,1,42,38
0,95019,33,1,4,38
0,95039,34,1,51,38
0,95052,35,1,46,38
0,95046,36,1,40,38
